,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
8951,8952,,1791,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/141-images/alt_img_0.png
8952,8953,,1791,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/141-images/alt_img_1.png
8953,8954,,1791,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/141-images/alt_img_2.png
8954,8955,,1791,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/141-images/alt_img_3.png
8955,8956,2035.,1792,0,0,a,
8956,8957,2018.,1792,0,0,b,
8957,8958,2043.,1792,0,0,c,
8958,8959,2023.,1792,1,0,d,
8959,8960,2031.,1792,0,0,e,
8960,8961,,1793,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/137-images/alt_img_1.png
8961,8962,,1793,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/137-images/alt_img_2.png
8962,8963,,1793,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/137-images/alt_img_0.png
8963,8964,,1793,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/137-images/alt_img_3.png
8964,8965,,1793,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/137-images/alt_img_4.png
8965,8966,"2,08",1794,0,0,a,
8966,8967,"1,96",1794,0,0,b,
8967,8968,"1,98",1794,0,0,c,
8968,8969,"2,05",1794,1,0,d,
8969,8970,"2,06",1794,0,0,e,
8970,8971,W.,1795,0,0,a,
8971,8972,X.,1795,0,0,b,
8972,8973,T.,1795,1,0,c,
8973,8974,Y.,1795,0,0,d,
8974,8975,Z.,1795,0,0,e,
8975,8976,,1796,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/156-images/alt_img_1.png
8976,8977,,1796,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/156-images/alt_img_2.png
8977,8978,,1796,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/156-images/alt_img_0.png
8978,8979,,1796,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/156-images/alt_img_3.png
8979,8980,,1796,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/156-images/alt_img_4.png
8980,8981,V,1797,0,0,a,
8981,8982,I,1797,0,0,b,
8982,8983,II,1797,0,0,c,
8983,8984,III,1797,1,0,d,
8984,8985,IV,1797,0,0,e,
8985,8986,11,1798,0,0,a,
8986,8987,5,1798,0,0,b,
8987,8988,13,1798,0,0,c,
8988,8989,8,1798,0,0,d,
8989,8990,10,1798,1,0,e,
8990,8991,60.,1799,0,0,a,
8991,8992,70.,1799,0,0,b,
8992,8993,30.,1799,1,0,c,
8993,8994,90.,1799,0,0,d,
8994,8995,100.,1799,0,0,e,
8995,8996,"76,5",1800,0,0,a,
8996,8997,15,1800,1,0,b,
8997,8998,"23,5",1800,0,0,c,
8998,8999,30,1800,0,0,d,
8999,9000,70,1800,0,0,e,
9000,9001,1 e 3.,1801,0,0,a,
9001,9002,1.,1801,0,0,b,
9002,9003,2 e 3.,1801,0,0,c,
9003,9004,3.,1801,1,0,d,
9004,9005,1 e 2.,1801,0,0,e,
9005,9006,,1802,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/166-images/alt_img_1.png
9006,9007,,1802,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/166-images/alt_img_2.png
9007,9008,,1802,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/166-images/alt_img_0.png
9008,9009,,1802,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/166-images/alt_img_3.png
9009,9010,,1802,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/166-images/alt_img_4.png
9010,9011,,1803,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/163-images/alt_img_4.png
9011,9012,,1803,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/163-images/alt_img_0.png
9012,9013,,1803,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/163-images/alt_img_1.png
9013,9014,,1803,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/163-images/alt_img_2.png
9014,9015,,1803,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/163-images/alt_img_3.png
9015,9016,"5,83.",1804,1,0,a,
9016,9017,"4,00.",1804,0,0,b,
9017,9018,"6,26.",1804,0,0,c,
9018,9019,"4,87.",1804,0,0,d,
9019,9020,"5,00.",1804,0,0,e,
9020,9021,,1805,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/159-images/alt_img_1.png
9021,9022,,1805,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/159-images/alt_img_2.png
9022,9023,,1805,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/159-images/alt_img_0.png
9023,9024,,1805,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/159-images/alt_img_3.png
9024,9025,,1805,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/159-images/alt_img_4.png
9025,9026,,1806,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/170-images/alt_img_4.png
9026,9027,,1806,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/170-images/alt_img_0.png
9027,9028,,1806,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/170-images/alt_img_1.png
9028,9029,,1806,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/170-images/alt_img_2.png
9029,9030,,1806,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/170-images/alt_img_3.png
9030,9031,4.,1807,0,0,a,
9031,9032,1.,1807,0,0,b,
9032,9033,5.,1807,0,0,c,
9033,9034,2.,1807,0,0,d,
9034,9035,3.,1807,1,0,e,
9035,9036,,1808,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/168-images/alt_img_1.png
9036,9037,,1808,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/168-images/alt_img_2.png
9037,9038,,1808,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/168-images/alt_img_0.png
9038,9039,,1808,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/168-images/alt_img_3.png
9039,9040,,1808,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/168-images/alt_img_4.png
9040,9041,,1809,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/173-images/alt_img_4.png
9041,9042,,1809,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/173-images/alt_img_0.png
9042,9043,,1809,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/173-images/alt_img_1.png
9043,9044,,1809,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/173-images/alt_img_2.png
9044,9045,,1809,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/173-images/alt_img_3.png
9045,9046,52.,1810,0,0,a,
9046,9047,9.,1810,0,0,b,
9047,9048,60.,1810,1,0,c,
9048,9049,15.,1810,0,0,d,
9049,9050,26.,1810,0,0,e,
9050,9051,,1811,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/177-images/alt_img_1.png
9051,9052,,1811,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/177-images/alt_img_2.png
9052,9053,,1811,1,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/177-images/alt_img_0.png
9053,9054,,1811,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/177-images/alt_img_3.png
9054,9055,,1811,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2020/177-images/alt_img_4.png
9055,9056,serviços de utilidade pública.,1812,0,0,a,
9056,9057,campanhas políticas.,1812,0,0,b,
9057,9058,anúncios publicitários.,1812,0,0,c,
9058,9059,notícias de apelo popular.,1812,1,0,d,
9059,9060,informações não fidedignas.,1812,0,0,e,
9060,9061,questionar o valor atribuído pela população às festas populares.,1813,1,0,a,
9061,9062,ironizar a incorporação de ideias e atitudes conformistas.,1813,0,0,b,
9062,9063,defender uma postura coletiva indiferente aos valores dominantes.,1813,0,0,c,
9063,9064,convencer o público sobre a importância dos deveres cívicos.,1813,0,0,d,
9064,9065,relacionar o discurso religioso à resolução de problemas sociais.,1813,0,0,e,
9065,9066,estimular a coesão social.,1814,0,0,a,
9066,9067,superar a atividade artesanal.,1814,1,0,b,
9067,9068,celebrar a história oficial.,1814,0,0,c,
9068,9069,manipular a memória individual.,1814,0,0,d,
9069,9070,modernizar o comércio tradicional.,1814,0,0,e,
9070,9071,consagra a realização humana ao campo transcendental.,1815,0,0,a,
9071,9072,combate as práticas sociais de cunho afetivo.,1815,0,0,b,
9072,9073,impede o avanço científico no contexto moderno.,1815,0,0,c,
9073,9074,associa os cultos pagãos à sacralização da natureza.,1815,0,0,d,
9074,9075,condena os modelos filosóficos da Antiguidade Clássica.,1815,1,0,e,
9075,9076,recepcionar o método experimental.,1816,1,0,a,
9076,9077,sustentar a unidade essencial do conhecimento.,1816,0,0,b,
9077,9078,incentivar a suspensão dos juízos.,1816,0,0,c,
9078,9079,refutar o elemento fundamental das crenças.,1816,0,0,d,
9079,9080,impulsionar o pensamento especulativo.,1816,0,0,e,
9080,9081,tédio provocado pela distância física do ser amado.,1817,1,0,a,
9081,9082,sonho de autorrealização desenhado pela memória.,1817,0,0,b,
9082,9083,ceticismo quanto à possibilidade do reencontro.,1817,0,0,c,
9083,9084,julgamento implícito das atitudes de quem se afasta.,1817,0,0,d,
9084,9085,questionamento sobre o significado do amor ausente.,1817,0,0,e,
9085,9086,vagarosidade na dinâmica de aperfeiçoamento dos programas partidários.,1818,0,0,a,
9086,9087,radicalidade nas agendas de reforma das elites dirigentes.,1818,0,0,b,
9087,9088,anomalias na execução dos planos econômicos ortodoxos.,1818,1,0,c,
9088,9089,descompassos na construção de quadros institucionais modernos.,1818,0,0,d,
9089,9090,ilegitimidade na atuação dos movimentos de representação classista.,1818,0,0,e,
9090,9091,explicação fisicalista,1819,0,0,a,
9091,9092,escrita epistolar,1819,1,0,b,
9092,9093,suspensão judicativa,1819,0,0,c,
9093,9094,método dialético,1819,0,0,d,
9094,9095,linguagem trágica,1819,0,0,e,
9095,9096,à referência a profissões já extintas que caracterizam a vida no campo.,1820,0,0,a,
9096,9097,aos nomes de personagens que acentuam aspectos de sua personalidade.,1820,0,0,b,
9097,9098,à menção a enfermidades que indicam falta de cuidado pessoal.,1820,0,0,c,
9098,9099,ao emprego de ditados populares que resgatam memórias e saberes coletivos.,1820,1,0,d,
9099,9100,às descrições de costumes regionais que desmistificam crenças e superstições.,1820,0,0,e,
9100,9101,Desvalorização da materialidade corpórea.,1821,0,0,a,
9101,9102,Exaltação do ritualismo litúrgico.,1821,0,0,b,
9102,9103,Afirmação do pensamento racional.,1821,0,0,c,
9103,9104,Desqualificação da atividade laboral.,1821,0,0,d,
9104,9105,Condenação da alimentação impura.,1821,1,0,e,
9105,9106,oferecem mais facilidades para obter cada vez mais lucro.,1822,0,0,a,
9106,9107,buscam oferecer mais privacidade.,1822,1,0,b,
9107,9108,evoluem para ficar mais parecidas umas com as outras.,1822,0,0,c,
9108,9109,assimilam os comportamentos dos usuários.,1822,0,0,d,
9109,9110,promovem maior interação em ambientes virtuais.,1822,0,0,e,
9110,9111,imposição das formas de comunicação.,1823,1,0,a,
9111,9112,desvalorização dos comportamentos da juventude.,1823,0,0,b,
9112,9113,pedagogia dos costumes sociais.,1823,0,0,c,
9113,9114,destituição dos valores do matrimônio.,1823,0,0,d,
9114,9115,etnografia das celebrações religiosas.,1823,0,0,e,
9115,9116,ressignificação das heranças religiosas.,1824,0,0,a,
9116,9117,valorização do trabalho braçal.,1824,1,0,b,
9117,9118,reiteração das hierarquias sociais.,1824,0,0,c,
9118,9119,sacralização das atividades laborais.,1824,0,0,d,
9119,9120,superação das exclusões econômicas.,1824,0,0,e,
9120,9121,disponibilidade de financiamento e pesquisa avançada.,1825,0,0,a,
9121,9122,ensino técnico e mercado de trabalho.,1825,1,0,b,
9122,9123,remuneração de professores e extinção do analfabetismo.,1825,0,0,c,
9123,9124,acesso à escola e valorização do mérito.,1825,0,0,d,
9124,9125,ampliação de vagas e formação de gestores.,1825,0,0,e,
9125,9126,promoção da inclusão social.,1826,0,0,a,
9126,9127,redução da maioridade penal.,1826,1,0,b,
9127,9128,flexibilização do Código Civil.,1826,0,0,c,
9128,9129,contenção da corrupção política.,1826,0,0,d,
9129,9130,expansão do período de reclusão.,1826,0,0,e,
9130,9131,angariar o apoio de segmentos étnicos externos.,1827,0,0,a,
9131,9132,enfraquecer as formas de militância política.,1827,0,0,b,
9132,9133,abalar a identidade de povos tradicionais.,1827,0,0,c,
9133,9134,inserir as comunidades no mercado global.,1827,0,0,d,
9134,9135,distanciar os grupos de culturas locais.,1827,1,0,e,
9135,9136,remodelação dos sistemas políticos e das administrações locais.,1828,0,0,a,
9136,9137,correção dos métodos preventivos e das regras sanitárias.,1828,0,0,b,
9137,9138,reconfiguração dos espaços ocupados e das dinâmicas comunitárias.,1828,0,0,c,
9138,9139,revelação do descaso público e das degradações ambientais.,1828,0,0,d,
9139,9140,transformação do imaginário popular e das crenças religiosas.,1828,1,0,e,
9140,9141,rejeição dos dogmas cristãos.,1829,0,0,a,
9141,9142,superação da tradição popular.,1829,0,0,b,
9142,9143,adoção de rituais místicos.,1829,0,0,c,
9143,9144,imposição da farmacologia nativa.,1829,0,0,d,
9144,9145,conjugação de saberes empíricos.,1829,1,0,e,
9145,9146,propor a criação de novas unidades da federação.,1830,0,0,a,
9146,9147,levantar informações para a preservação da paisagem dos sertões.,1830,0,0,b,
9147,9148,controlar o crescimento exponencial da população brasileira.,1830,1,0,c,
9148,9149,obter conhecimento científico das diversidades,1830,0,0,d,
9149,9150,conter o fluxo migratório do campo para a cidade.,1830,0,0,e,
9150,9151,superficialidade dos interesses políticos.,1831,1,0,a,
9151,9152,pluralidade das demandas sociais.,1831,0,0,b,
9152,9153,superioridade dos aspectos econômicos.,1831,0,0,c,
9153,9154,homogeneidade das lutas religiosas.,1831,0,0,d,
9154,9155,unicidade das abordagens históricas.,1831,0,0,e,
9155,9156,Promoção de eventos comunitários.,1832,0,0,a,
9156,9157,Recuperação de áreas degradas.,1832,0,0,b,
9157,9158,Criação de vilas operárias.,1832,0,0,c,
9158,9159,Incorporação de saberes tradicionais.,1832,0,0,d,
9159,9160,Importação de mão de obra qualificada.,1832,1,0,e,
9160,9161,protagonismo assumido pelos meios de comunicação no desenvolvimento das nações alfabetizadas.,1833,1,0,a,
9161,9162,papel desempenhado pelas instituições de ensino na criação das múltiplas identidades.,1833,0,0,b,
9162,9163,controle exercido pelos grupos de imprensa na centralização das esferas administrativas.,1833,0,0,c,
9163,9164,abandono sofrido pelas comunidades de docentes na concepção de coletividades políticas.,1833,0,0,d,
9164,9165,lugar ocupado pelas associações de acadêmicos no fortalecimento das agremiações estudantis.,1833,0,0,e,
9165,9166,criação de gado para o aprimoramento genético.,1834,0,0,a,
9166,9167,prática agrícola para a logística nacional.,1834,0,0,b,
9167,9168,reflorestamento comercial para a produção orgânica.,1834,1,0,c,
9168,9169,cultivo de hortaliças para o consumo urbano.,1834,0,0,d,
9169,9170,saber tradicional para a conservação ambiental.,1834,0,0,e,
9170,9171,contenção da especulação no mercado imobiliário.,1835,1,0,a,
9171,9172,democratização da habitação popular.,1835,0,0,b,
9172,9173,intensificação da participação na competividade global.,1835,0,0,c,
9173,9174,valorização das funções tradicionais.,1835,0,0,d,
9174,9175,priorização da gestão participativa.,1835,0,0,e,
9175,9176,universidades medievais.,1836,0,0,a,
9176,9177,senhores feudais.,1836,1,0,b,
9177,9178,movimentos heréticos.,1836,0,0,c,
9178,9179,integrantes das Cruzadas.,1836,0,0,d,
9179,9180,corporações de ofícios.,1836,0,0,e,
9180,9181,subordinação aos fluxos globais.,1837,0,0,a,
9181,9182,barateamento da cesta básica.,1837,0,0,b,
9182,9183,incentivo à política de modernização.,1837,0,0,c,
9183,9184,retorno à estatização econômica.,1837,1,0,d,
9184,9185,ampliação do poder de consumo.,1837,0,0,e,
9185,9186,rompimento de vínculos locais.,1838,0,0,a,
9186,9187,carência de investimento financeiro.,1838,1,0,b,
9187,9188,escassez de incentivo cultural.,1838,0,0,c,
9188,9189,estabelecimento de práticas agroecológicas.,1838,0,0,d,
9189,9190,enriquecimento das comunidades autóctones.,1838,0,0,e,
9190,9191,hierarquizações de origem biológica.,1839,0,0,a,
9191,9192,ameaças de extinção social.,1839,0,0,b,
9192,9193,políticas de incentivos estatais.,1839,1,0,c,
9193,9194,relações de natureza arbitrária.,1839,0,0,d,
9194,9195,valorações de conexões simétricas.,1839,0,0,e,
9195,9196,Valorização dos condomínios fechados.,1840,0,0,a,
9196,9197,Redução dos impostos municipais.,1840,0,0,b,
9197,9198,Fortalecimento das associações de bairro.,1840,0,0,c,
9198,9199,Privatização dos espaços públicos.,1840,0,0,d,
9199,9200,Adensamento das áreas de comércio.,1840,1,0,e,
9200,9201,alicerce da ideia de mais-valia.,1841,1,0,a,
9201,9202,fundamentos do método científico.,1841,0,0,b,
9202,9203,conceito de luta de classes.,1841,0,0,c,
9203,9204,paradigmas do processo indagativo.,1841,0,0,d,
9204,9205,domínios do fetichismo da mercadoria.,1841,0,0,e,
9205,9206,Compactação superficial.,1842,1,0,a,
9206,9207,Ciclo sedimentar.,1842,0,0,b,
9207,9208,Instabilidade sísmica.,1842,0,0,c,
9208,9209,Intemperismo biológico.,1842,0,0,d,
9209,9210,Derramamento basáltico.,1842,0,0,e,
9210,9211,instabilidade financeira e crises econômicas.,1843,0,0,a,
9211,9212,A ascensão social e burocracia estatal.,1843,0,0,b,
9212,9213,desenraizamento cultural e insegurança legal.,1843,0,0,c,
9213,9214,miscigenação étnica e limites fronteiriços.,1843,0,0,d,
9214,9215,desqualificação profissional e ação policial.,1843,1,0,e,
9215,9216,suprimir formas divergentes de interação social.,1844,0,0,a,
9216,9217,evitar envolvimento estrangeiro a economia local.,1844,1,0,b,
9217,9218,converter grupos infiéis à religião oficial.,1844,0,0,c,
9218,9219,reprimir indivíduos engajados em revoltas nativistas.,1844,0,0,d,
9219,9220,controlar manifestações artísticas de comunidades autóctones.,1844,0,0,e,
9220,9221,substituição das atividades domésticas.,1845,0,0,a,
9221,9222,afirmação da igualdade de gênero.,1845,0,0,b,
9222,9223,transformação dos espaços de lazer.,1845,0,0,c,
9223,9224,superação do pensamento patriarcal.,1845,1,0,d,
9224,9225,incorporação das estratificações sociais.,1845,0,0,e,
9225,9226,flexibilização das regras de participação política.,1846,0,0,a,
9226,9227,manutenção dos modos de convívio social.,1846,0,0,b,
9227,9228,alteração da organização da paisagem geográfica.,1846,0,0,c,
9228,9229,preservação da essência do espaço público.,1846,0,0,d,
9229,9230,ampliação das normas de controle ambiental,1846,1,0,e,
9230,9231,Passividade social.,1847,0,0,a,
9231,9232,Altruísmo religioso.,1847,1,0,b,
9232,9233,Militância política.,1847,0,0,c,
9233,9234,Autocontrole moral.,1847,0,0,d,
9234,9235,Inconformismo eleitoral.,1847,0,0,e,
9235,9236,radicalização oposicionista.,1848,1,0,a,
9236,9237,reação popular.,1848,0,0,b,
9237,9238,intervenção militar.,1848,0,0,c,
9238,9239,abertura democrática.,1848,0,0,d,
9239,9240,campanha anticomunista.,1848,0,0,e,
9240,9241,mecanismos subjetivos de identificação.,1849,0,0,a,
9241,9242,políticas estatais de divulgação.,1849,0,0,b,
9242,9243,repressões racionalizadas do narcisismo.,1849,0,0,c,
9243,9244,incentivos controlados de consumo.,1849,1,0,d,
9244,9245,prescrições coletivas de organização.,1849,0,0,e,
9245,9246,Práticas místicas associadas a patrimônio cultural. Manifestações teatrais atreladas a imaginário político. d Narrativas filmicas relacionadas às intempéries climáticas. © Argumentações literárias interligadas às catástrofes ambientais.,1850,1,0,a,
9246,9247,Manifestações teatrais atreladas a imaginário político.,1850,0,0,b,
9247,9248,Alianças afetivas conectadas a ritual matrimonial. B Práticas místicas associadas a patrimônio cultural. © Manifestações teatrais atreladas a imaginário político. d Narrativas filmicas relacionadas às intempéries climáticas. © Argumentações literárias interligadas às catástrofes ambientais.,1850,0,0,c,
9248,9249,Narrativas filmicas relacionadas às intempéries climáticas.,1850,0,0,d,
9249,9250,Argumentações literárias interligadas às catástrofes ambientais.,1850,0,0,e,
9250,9251,uniformização das informações.,1851,0,0,a,
9251,9252,técnica científica.,1851,1,0,b,
9252,9253,experiência perceptiva.,1851,0,0,c,
9253,9254,negação das tradições.,1851,0,0,d,
9254,9255,padronização das culturas.,1851,0,0,e,
9255,9256,hierarquização dos cargos executivos.,1852,0,0,a,
9256,9257,operacionalização da tarefa laboral.,1852,0,0,b,
9257,9258,aplicação dos conhecimentos da ciência.,1852,1,0,c,
9258,9259,capacitação de profissionais liberais.,1852,0,0,d,
9259,9260,fragilização das relações de trabalho.,1852,0,0,e,
9260,9261,monitoramento do fornecimento urbano.,1853,1,0,a,
9261,9262,racionamento da capacidade fluvial.,1853,0,0,b,
9262,9263,distribuição equitativa do abastecimento.,1853,0,0,c,
9263,9264,revitalização gradativa de solos.,1853,0,0,d,
9264,9265,geração de produtos recicláveis.,1853,0,0,e,
9265,9266,Protecionismo alfandegário dos Estados.,1854,0,0,a,
9266,9267,Exercício pleno da cidadania.,1854,1,0,b,
9267,9268,Divisão internacional do trabalho.,1854,0,0,c,
9268,9269,Gestão empresarial do toyotismo.,1854,0,0,d,
9269,9270,Concepção sustentável da economia.,1854,0,0,e,
9270,9271,manter a proibição comercial.,1855,0,0,a,
9271,9272,estabelecer jurisdição conciliadora.,1855,0,0,b,
9272,9273,promover o negócio familiar.,1855,0,0,c,
9273,9274,compartilhar negócios marítimos.,1855,1,0,d,
9274,9275,fomentar políticas higienistas.,1855,0,0,e,
9275,9276,cadeias econômicas autônomas.,1856,0,0,a,
9276,9277,estruturas fundiárias tradicionais.,1856,0,0,b,
9277,9278,espécies nativas ameaçadas.,1856,0,0,c,
9278,9279,elementos ambientais singulares.,1856,1,0,d,
9279,9280,mercados consumidores internos.,1856,0,0,e,
9280,9281,eficiência dos mercados.,1857,1,0,a,
9281,9282,ideologia do mérito.,1857,0,0,b,
9282,9283,direito de nascimento.,1857,0,0,c,
9283,9284,eficácia da legislação,1857,0,0,d,
9284,9285,ganho das financeiras.,1857,0,0,e,
9285,9286,densidade dos corpos.,1858,0,0,a,
9286,9287,peso dos corpos.,1858,1,0,b,
9287,9288,aceleração da gravidade.,1858,0,0,c,
9288,9289,resistência do ar.,1858,0,0,d,
9289,9290,massa dos corpos.,1858,0,0,e,
9290,9291,ampliação de atividades extras.,1859,0,0,a,
9291,9292,elevação de tapas burocráticas.,1859,1,0,b,
9292,9293,proteção da vida privada.,1859,0,0,c,
9293,9294,diversificação do lazer recreativo.,1859,0,0,d,
9294,9295,desobrigação de afazeres domésticos.,1859,0,0,e,
9295,9296,medidas de salvaguarda de peças museológicas.,1860,0,0,a,
9296,9297,ampliação do comércio de imagens sacras.,1860,0,0,b,
9297,9298,substituição de materiais de valor artístico.,1860,1,0,c,
9298,9299,políticas de conservação de bens culturais.,1860,0,0,d,
9299,9300,defesa da privatização de sítios arqueológicos.,1860,0,0,e,
9300,9301,Abril.,1861,0,0,a,
9301,9302,Janeiro.,1861,1,0,b,
9302,9303,Maio.,1861,0,0,c,
9303,9304,Fevereiro.,1861,0,0,d,
9304,9305,Março.,1861,0,0,e,
9305,9306,Entre o azul e o verde.,1862,1,0,a,
9306,9307,Entre o verde e o amarelo.,1862,0,0,b,
9307,9308,Entre o violeta e o azul.,1862,0,0,c,
9308,9309,Entre o amarelo e o laranja.,1862,0,0,d,
9309,9310,Entre o laranja e o vermelho.,1862,0,0,e,
9310,9311,geométrico,1863,0,0,a,
9311,9312,ótico,1863,0,0,b,
9312,9313,funcional,1863,1,0,c,
9313,9314,de cadeia,1863,0,0,d,
9314,9315,de posição,1863,0,0,e,
9315,9316,IV.,1864,0,0,a,
9316,9317,I.,1864,1,0,b,
9317,9318,V,1864,0,0,c,
9318,9319,II.,1864,0,0,d,
9319,9320,III.,1864,0,0,e,
9320,9321,,1865,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/178-images/alt_img_1.png
9321,9322,,1865,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/178-images/alt_img_2.png
9322,9323,,1865,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/178-images/alt_img_0.png
9323,9324,,1865,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/178-images/alt_img_3.png
9324,9325,,1865,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/178-images/alt_img_4.png
9325,9326,alteração das propriedades químicas da mistura álcool e água.,1866,0,0,a,
9326,9327,aumento da dissociação da água.,1866,0,0,b,
9327,9328,aumento da densidade da água e do álcool.,1866,1,0,c,
9328,9329,mudança do volume dos materiais por dilatação.,1866,0,0,d,
9329,9330,aumento da concentração de álcool durante a medida.,1866,0,0,e,
9330,9331,proteção para o megagametófito.,1867,0,0,a,
9331,9332,nutrição para o fruto.,1867,1,0,b,
9332,9333,vascularização para a planta jovem.,1867,0,0,c,
9333,9334,reserva para o embrião.,1867,0,0,d,
9334,9335,revestimento para a semente.,1867,0,0,e,
