,text,question_id,is_correct,has_image_alt,alternative,answer_image
23475,Certo,6982,1,0,c,
23476,Errado,6982,0,0,c,
23477,Certo,6983,0,0,e,
23478,Errado,6983,1,0,e,
23479,Certo,6984,0,0,e,
23480,Errado,6984,1,0,e,
23481,Certo,6985,1,0,c,
23482,Errado,6985,0,0,c,
23483,Certo,6986,0,0,e,
23484,Errado,6986,1,0,e,
23485,Certo,6987,1,0,c,
23486,Errado,6987,0,0,c,
23487,Certo,6988,1,0,c,
23488,Errado,6988,0,0,c,
23489,Certo,6989,0,0,e,
23490,Errado,6989,1,0,e,
23491,Certo,6990,1,0,c,
23492,Errado,6990,0,0,c,
23493,Certo,6991,1,0,c,
23494,Errado,6991,0,0,c,
23495,Certo,6992,0,0,e,
23496,Errado,6992,1,0,e,
23497,Certo,6993,0,0,e,
23498,Errado,6993,1,0,e,
23499,Certo,6994,1,0,c,
23500,Errado,6994,0,0,c,
23501,Certo,6995,0,0,e,
23502,Errado,6995,1,0,e,
23503,Certo,6996,0,0,e,
23504,Errado,6996,1,0,e,
23505,Certo,6997,0,0,e,
23506,Errado,6997,1,0,e,
23507,Certo,6998,0,0,e,
23508,Errado,6998,1,0,e,
23509,Certo,6999,0,0,e,
23510,Errado,6999,1,0,e,
23511,Certo,7000,1,0,c,
23512,Errado,7000,0,0,c,
23513,Certo,7001,1,0,c,
23514,Errado,7001,0,0,c,
23515,Certo,7002,1,0,c,
23516,Errado,7002,0,0,c,
23517,Certo,7003,0,0,e,
23518,Errado,7003,1,0,e,
23519,Certo,7004,0,0,e,
23520,Errado,7004,1,0,e,
23521,Certo,7005,1,0,c,
23522,Errado,7005,0,0,c,
23523,Certo,7006,0,0,e,
23524,Errado,7006,1,0,e,
23525,Certo,7007,1,0,c,
23526,Errado,7007,0,0,c,
23527,Certo,7008,0,0,e,
23528,Errado,7008,1,0,e,
23529,Certo,7009,0,0,e,
23530,Errado,7009,1,0,e,
23531,Certo,7010,1,0,c,
23532,Errado,7010,0,0,c,
23533,Certo,7011,1,0,c,
23534,Errado,7011,0,0,c,
23535,Certo,7012,1,0,c,
23536,Errado,7012,0,0,c,
23537,Certo,7013,1,0,c,
23538,Errado,7013,0,0,c,
23539,Certo,7014,0,0,e,
23540,Errado,7014,1,0,e,
23541,Certo,7015,0,0,e,
23542,Errado,7015,1,0,e,
23543,Certo,7016,1,0,c,
23544,Errado,7016,0,0,c,
23545,Certo,7017,1,0,c,
23546,Errado,7017,0,0,c,
23547,Certo,7018,1,0,c,
23548,Errado,7018,0,0,c,
23549,Certo,7019,1,0,c,
23550,Errado,7019,0,0,c,
23551,Certo,7020,1,0,c,
23552,Errado,7020,0,0,c,
23553,Certo,7021,1,0,c,
23554,Errado,7021,0,0,c,
23555,Certo,7022,0,0,e,
23556,Errado,7022,1,0,e,
23557,Certo,7023,1,0,c,
23558,Errado,7023,0,0,c,
23559,Certo,7024,1,0,c,
23560,Errado,7024,0,0,c,
23561,Certo,7025,0,0,e,
23562,Errado,7025,1,0,e,
23563,Certo,7026,0,0,e,
23564,Errado,7026,1,0,e,
23565,Certo,7027,0,0,e,
23566,Errado,7027,1,0,e,
23567,Certo,7028,0,0,e,
23568,Errado,7028,1,0,e,
23569,Certo,7029,1,0,c,
23570,Errado,7029,0,0,c,
23571,Certo,7030,1,0,c,
23572,Errado,7030,0,0,c,
23573,Certo,7031,1,0,c,
23574,Errado,7031,0,0,c,
23575,Certo,7032,0,0,e,
23576,Errado,7032,1,0,e,
23577,Certo,7033,1,0,c,
23578,Errado,7033,0,0,c,
23579,Certo,7034,1,0,c,
23580,Errado,7034,0,0,c,
23581,Certo,7035,0,0,e,
23582,Errado,7035,1,0,e,
23583,Certo,7036,0,0,e,
23584,Errado,7036,1,0,e,
23585,Certo,7037,1,0,c,
23586,Errado,7037,0,0,c,
23587,Certo,7038,1,0,c,
23588,Errado,7038,0,0,c,
23589,Certo,7039,0,0,e,
23590,Errado,7039,1,0,e,
23591,Certo,7040,1,0,c,
23592,Errado,7040,0,0,c,
23593,Certo,7041,0,0,e,
23594,Errado,7041,1,0,e,
23595,Certo,7042,1,0,c,
23596,Errado,7042,0,0,c,
23597,Certo,7043,0,0,e,
23598,Errado,7043,1,0,e,
23599,Certo,7044,1,0,c,
23600,Errado,7044,0,0,c,
23601,Certo,7045,1,0,c,
23602,Errado,7045,0,0,c,
23603,Certo,7046,1,0,c,
23604,Errado,7046,0,0,c,
23605,Certo,7047,0,0,e,
23606,Errado,7047,1,0,e,
23607,Certo,7048,0,0,e,
23608,Errado,7048,1,0,e,
23609,Certo,7049,1,0,c,
23610,Errado,7049,0,0,c,
23611,Certo,7050,1,0,c,
23612,Errado,7050,0,0,c,
23613,Certo,7051,0,0,e,
23614,Errado,7051,1,0,e,
23615,Certo,7052,0,0,e,
23616,Errado,7052,1,0,e,
23617,Certo,7053,0,0,e,
23618,Errado,7053,1,0,e,
23619,Certo,7054,0,0,e,
23620,Errado,7054,1,0,e,
23621,Certo,7055,0,0,e,
23622,Errado,7055,1,0,e,
23623,Certo,7056,0,0,e,
23624,Errado,7056,1,0,e,
23625,Certo,7057,0,0,e,
23626,Errado,7057,1,0,e,
23627,Certo,7058,0,0,e,
23628,Errado,7058,1,0,e,
23629,Certo,7059,0,0,e,
23630,Errado,7059,1,0,e,
23631,Certo,7060,1,0,c,
23632,Errado,7060,0,0,c,
23633,Certo,7061,0,0,e,
23634,Errado,7061,1,0,e,
23635,Certo,7062,1,0,c,
23636,Errado,7062,0,0,c,
23637,Certo,7063,0,0,e,
23638,Errado,7063,1,0,e,
23639,Certo,7064,1,0,c,
23640,Errado,7064,0,0,c,
23641,Certo,7065,0,0,e,
23642,Errado,7065,1,0,e,
23643,Certo,7066,1,0,c,
23644,Errado,7066,0,0,c,
23645,Certo,7067,1,0,c,
23646,Errado,7067,0,0,c,
23647,Certo,7068,1,0,c,
23648,Errado,7068,0,0,c,
23649,Certo,7069,0,0,e,
23650,Errado,7069,1,0,e,
23651,Certo,7070,0,0,e,
23652,Errado,7070,1,0,e,
23653,Certo,7071,0,0,e,
23654,Errado,7071,1,0,e,
23655,Certo,7072,1,0,c,
23656,Errado,7072,0,0,c,
23657,Certo,7073,0,0,e,
23658,Errado,7073,1,0,e,
23659,Certo,7074,0,0,e,
23660,Errado,7074,1,0,e,
23661,Certo,7075,1,0,c,
23662,Errado,7075,0,0,c,
23663,Certo,7076,0,0,e,
23664,Errado,7076,1,0,e,
23665,Certo,7077,1,0,c,
23666,Errado,7077,0,0,c,
23667,Certo,7078,0,0,e,
23668,Errado,7078,1,0,e,
23669,Certo,7079,0,0,e,
23670,Errado,7079,1,0,e,
23671,Certo,7080,1,0,c,
23672,Errado,7080,0,0,c,
23673,Certo,7081,1,0,c,
23674,Errado,7081,0,0,c,
23675,Certo,7082,1,0,c,
23676,Errado,7082,0,0,c,
23677,Certo,7083,1,0,c,
23678,Errado,7083,0,0,c,
23679,Certo,7084,0,0,e,
23680,Errado,7084,1,0,e,
23681,Certo,7085,0,0,e,
23682,Errado,7085,1,0,e,
23683,Certo,7086,0,0,e,
23684,Errado,7086,1,0,e,
23685,Certo,7087,0,0,e,
23686,Errado,7087,1,0,e,
23687,Certo,7088,1,0,c,
23688,Errado,7088,0,0,c,
23689,Certo,7089,1,0,c,
23690,Errado,7089,0,0,c,
23691,Certo,7090,1,0,c,
23692,Errado,7090,0,0,c,
23693,Certo,7091,1,0,c,
23694,Errado,7091,0,0,c,
23695,Certo,7092,1,0,c,
23696,Errado,7092,0,0,c,
23697,Certo,7093,1,0,c,
23698,Errado,7093,0,0,c,
23699,Certo,7094,0,0,e,
23700,Errado,7094,1,0,e,
23701,Certo,7095,0,0,e,
23702,Errado,7095,1,0,e,
23703,Certo,7096,0,0,e,
23704,Errado,7096,1,0,e,
23705,Certo,7097,0,0,e,
23706,Errado,7097,1,0,e,
23707,Certo,7098,0,0,e,
23708,Errado,7098,1,0,e,
23709,Certo,7099,1,0,c,
23710,Errado,7099,0,0,c,
23711,Certo,7100,1,0,c,
23712,Errado,7100,0,0,c,
23713,Certo,7101,1,0,c,
23714,Errado,7101,0,0,c,
23715,Certo,7102,1,0,c,
23716,Errado,7102,0,0,c,
23717,Certo,7103,1,0,c,
23718,Errado,7103,0,0,c,
23719,Certo,7104,0,0,e,
23720,Errado,7104,1,0,e,
23721,Certo,7105,1,0,c,
23722,Errado,7105,0,0,c,
23723,Certo,7106,0,0,e,
23724,Errado,7106,1,0,e,
23725,Certo,7107,0,0,e,
23726,Errado,7107,1,0,e,
23727,Certo,7108,0,0,e,
23728,Errado,7108,1,0,e,
23729,Certo,7109,1,0,c,
23730,Errado,7109,0,0,c,
23731,Certo,7110,1,0,c,
23732,Errado,7110,0,0,c,
23733,Certo,7111,1,0,c,
23734,Errado,7111,0,0,c,
23735,Certo,7112,1,0,c,
23736,Errado,7112,0,0,c,
23737,Certo,7113,1,0,c,
23738,Errado,7113,0,0,c,
23739,Certo,7114,1,0,c,
23740,Errado,7114,0,0,c,
23741,Certo,7115,0,0,e,
23742,Errado,7115,1,0,e,
23743,Certo,7116,0,0,e,
23744,Errado,7116,1,0,e,
23745,Certo,7117,1,0,c,
23746,Errado,7117,0,0,c,
23747,Certo,7118,0,0,e,
23748,Errado,7118,1,0,e,
23749,Certo,7119,0,0,e,
23750,Errado,7119,1,0,e,
23751,Certo,7120,1,0,c,
23752,Errado,7120,0,0,c,
23753,Certo,7121,1,0,c,
23754,Errado,7121,0,0,c,
23755,Certo,7122,0,0,e,
23756,Errado,7122,1,0,e,
23757,Certo,7123,0,0,e,
23758,Errado,7123,1,0,e,
23759,Certo,7124,1,0,c,
23760,Errado,7124,0,0,c,
23761,Certo,7125,0,0,e,
23762,Errado,7125,1,0,e,
23763,Certo,7126,0,0,e,
23764,Errado,7126,1,0,e,
23765,Certo,7127,0,0,e,
23766,Errado,7127,1,0,e,
23767,Certo,7128,1,0,c,
23768,Errado,7128,0,0,c,
23769,Certo,7129,1,0,c,
23770,Errado,7129,0,0,c,
23771,Certo,7130,0,0,e,
23772,Errado,7130,1,0,e,
23773,Certo,7131,1,0,c,
23774,Errado,7131,0,0,c,
23775,Certo,7132,1,0,c,
23776,Errado,7132,0,0,c,
23777,Certo,7133,1,0,c,
23778,Errado,7133,0,0,c,
23779,Certo,7134,1,0,c,
23780,Errado,7134,0,0,c,
23781,Certo,7135,0,0,e,
23782,Errado,7135,1,0,e,
23783,Certo,7136,0,0,e,
23784,Errado,7136,1,0,e,
23785,Certo,7137,1,0,c,
23786,Errado,7137,0,0,c,
23787,Certo,7138,1,0,c,
23788,Errado,7138,0,0,c,
23789,Certo,7139,0,0,e,
23790,Errado,7139,1,0,e,
23791,Certo,7140,1,0,c,
23792,Errado,7140,0,0,c,
23793,Certo,7141,1,0,c,
23794,Errado,7141,0,0,c,
23795,Certo,7142,1,0,c,
23796,Errado,7142,0,0,c,
23797,Certo,7143,1,0,c,
23798,Errado,7143,0,0,c,
23799,Certo,7144,0,0,e,
23800,Errado,7144,1,0,e,
23801,Certo,7145,1,0,c,
23802,Errado,7145,0,0,c,
23803,Certo,7146,0,0,e,
23804,Errado,7146,1,0,e,
23805,Certo,7147,0,0,e,
23806,Errado,7147,1,0,e,
23807,Certo,7148,1,0,c,
23808,Errado,7148,0,0,c,
23809,Certo,7149,0,0,e,
23810,Errado,7149,1,0,e,
23811,Certo,7150,0,0,e,
23812,Errado,7150,1,0,e,
23813,Certo,7151,0,0,e,
23814,Errado,7151,1,0,e,
23815,Certo,7152,0,0,e,
23816,Errado,7152,1,0,e,
23817,Certo,7153,0,0,e,
23818,Errado,7153,1,0,e,
23819,Certo,7154,1,0,c,
23820,Errado,7154,0,0,c,
23821,Certo,7155,0,0,e,
23822,Errado,7155,1,0,e,
23823,Certo,7156,0,0,e,
23824,Errado,7156,1,0,e,
23825,Certo,7157,0,0,e,
23826,Errado,7157,1,0,e,
23827,Certo,7158,1,0,c,
23828,Errado,7158,0,0,c,
23829,Certo,7159,1,0,c,
23830,Errado,7159,0,0,c,
23831,Certo,7160,1,0,c,
23832,Errado,7160,0,0,c,
23833,Certo,7161,1,0,c,
23834,Errado,7161,0,0,c,
23835,Certo,7162,1,0,c,
23836,Errado,7162,0,0,c,
23837,Certo,7163,1,0,c,
23838,Errado,7163,0,0,c,
23839,Certo,7164,0,0,e,
23840,Errado,7164,1,0,e,
23841,Certo,7165,0,0,e,
23842,Errado,7165,1,0,e,
23843,Certo,7166,1,0,c,
23844,Errado,7166,0,0,c,
23845,Certo,7167,1,0,c,
23846,Errado,7167,0,0,c,
23847,Certo,7168,0,0,e,
23848,Errado,7168,1,0,e,
23849,Certo,7169,0,0,e,
23850,Errado,7169,1,0,e,
23851,Certo,7170,0,0,e,
23852,Errado,7170,1,0,e,
23853,Certo,7171,0,0,e,
23854,Errado,7171,1,0,e,
23855,Certo,7172,1,0,c,
23856,Errado,7172,0,0,c,
23857,Certo,7173,1,0,c,
23858,Errado,7173,0,0,c,
23859,Certo,7174,1,0,c,
23860,Errado,7174,0,0,c,
23861,Certo,7175,1,0,c,
23862,Errado,7175,0,0,c,
23863,Certo,7176,0,0,e,
23864,Errado,7176,1,0,e,
23865,Certo,7177,0,0,e,
23866,Errado,7177,1,0,e,
23867,Certo,7178,1,0,c,
23868,Errado,7178,0,0,c,
23869,Certo,7179,1,0,c,
23870,Errado,7179,0,0,c,
23871,Certo,7180,0,0,e,
23872,Errado,7180,1,0,e,
23873,Certo,7181,0,0,e,
23874,Errado,7181,1,0,e,
23875,Certo,7182,0,0,e,
23876,Errado,7182,1,0,e,
23877,Certo,7183,0,0,e,
23878,Errado,7183,1,0,e,
23879,Certo,7184,0,0,e,
23880,Errado,7184,1,0,e,
23881,Certo,7185,0,0,e,
23882,Errado,7185,1,0,e,
23883,Certo,7186,0,0,e,
23884,Errado,7186,1,0,e,
23885,Certo,7187,0,0,e,
23886,Errado,7187,1,0,e,
23887,Certo,7188,0,0,e,
23888,Errado,7188,1,0,e,
23889,Certo,7189,1,0,c,
23890,Errado,7189,0,0,c,
23891,Certo,7190,1,0,c,
23892,Errado,7190,0,0,c,
23893,Certo,7191,0,0,e,
23894,Errado,7191,1,0,e,
23895,Certo,7192,0,0,e,
23896,Errado,7192,1,0,e,
23897,Certo,7193,0,0,e,
23898,Errado,7193,1,0,e,
23899,Certo,7194,0,0,e,
23900,Errado,7194,1,0,e,
23901,Certo,7195,1,0,c,
23902,Errado,7195,0,0,c,
23903,Certo,7196,1,0,c,
23904,Errado,7196,0,0,c,
23905,Certo,7197,0,0,e,
23906,Errado,7197,1,0,e,
23907,Certo,7198,0,0,e,
23908,Errado,7198,1,0,e,
23909,Certo,7199,1,0,c,
23910,Errado,7199,0,0,c,
23911,Certo,7200,1,0,c,
23912,Errado,7200,0,0,c,
23913,Certo,7201,1,0,c,
23914,Errado,7201,0,0,c,
23915,Certo,7202,0,0,e,
23916,Errado,7202,1,0,e,
23917,Certo,7203,0,0,e,
23918,Errado,7203,1,0,e,
23919,Certo,7204,1,0,c,
23920,Errado,7204,0,0,c,
23921,Certo,7205,0,0,e,
23922,Errado,7205,1,0,e,
23923,Certo,7206,1,0,c,
23924,Errado,7206,0,0,c,
23925,Certo,7207,0,0,e,
23926,Errado,7207,1,0,e,
23927,Certo,7208,1,0,c,
23928,Errado,7208,0,0,c,
23929,Certo,7209,0,0,e,
23930,Errado,7209,1,0,e,
23931,Certo,7210,0,0,e,
23932,Errado,7210,1,0,e,
23933,Certo,7211,1,0,c,
23934,Errado,7211,0,0,c,
23935,Certo,7212,1,0,c,
23936,Errado,7212,0,0,c,
23937,Certo,7213,0,0,e,
23938,Errado,7213,1,0,e,
23939,Certo,7214,0,0,e,
23940,Errado,7214,1,0,e,
23941,Certo,7215,0,0,e,
23942,Errado,7215,1,0,e,
23943,Certo,7216,0,0,e,
23944,Errado,7216,1,0,e,
23945,Certo,7217,1,0,c,
23946,Errado,7217,0,0,c,
23947,Certo,7218,1,0,c,
23948,Errado,7218,0,0,c,
23949,Certo,7219,0,0,e,
23950,Errado,7219,1,0,e,
23951,Certo,7220,0,0,e,
23952,Errado,7220,1,0,e,
23953,Certo,7221,0,0,e,
23954,Errado,7221,1,0,e,
23955,Certo,7222,1,0,c,
23956,Errado,7222,0,0,c,
23957,Certo,7223,1,0,c,
23958,Errado,7223,0,0,c,
23959,Certo,7224,0,0,e,
23960,Errado,7224,1,0,e,
23961,Certo,7225,1,0,c,
23962,Errado,7225,0,0,c,
23963,Certo,7226,0,0,e,
23964,Errado,7226,1,0,e,
23965,Certo,7227,1,0,c,
23966,Errado,7227,0,0,c,
23967,Certo,7228,0,0,e,
23968,Errado,7228,1,0,e,
23969,Certo,7229,1,0,c,
23970,Errado,7229,0,0,c,
23971,Certo,7230,0,0,e,
23972,Errado,7230,1,0,e,
23973,Certo,7231,0,0,e,
23974,Errado,7231,1,0,e,
23975,Certo,7232,0,0,e,
23976,Errado,7232,1,0,e,
23977,Certo,7233,0,0,e,
23978,Errado,7233,1,0,e,
23979,Certo,7234,0,0,e,
23980,Errado,7234,1,0,e,
23981,Certo,7235,1,0,c,
23982,Errado,7235,0,0,c,
23983,Certo,7236,0,0,e,
23984,Errado,7236,1,0,e,
23985,Certo,7237,1,0,c,
23986,Errado,7237,0,0,c,
23987,Certo,7238,1,0,c,
23988,Errado,7238,0,0,c,
23989,Certo,7239,1,0,c,
23990,Errado,7239,0,0,c,
23991,Certo,7240,0,0,e,
23992,Errado,7240,1,0,e,
23993,Certo,7241,1,0,c,
23994,Errado,7241,0,0,c,
23995,Certo,7242,0,0,e,
23996,Errado,7242,1,0,e,
23997,Certo,7243,1,0,c,
23998,Errado,7243,0,0,c,
23999,Certo,7244,0,0,e,
24000,Errado,7244,1,0,e,
24001,Certo,7245,1,0,c,
24002,Errado,7245,0,0,c,
24003,Certo,7246,1,0,c,
24004,Errado,7246,0,0,c,
24005,Certo,7247,0,0,e,
24006,Errado,7247,1,0,e,
24007,Certo,7248,1,0,c,
24008,Errado,7248,0,0,c,
24009,Certo,7249,1,0,c,
24010,Errado,7249,0,0,c,
24011,Certo,7250,1,0,c,
24012,Errado,7250,0,0,c,
24013,Certo,7251,1,0,c,
24014,Errado,7251,0,0,c,
24015,Certo,7252,1,0,c,
24016,Errado,7252,0,0,c,
24017,Certo,7253,0,0,e,
24018,Errado,7253,1,0,e,
24019,Certo,7254,0,0,e,
24020,Errado,7254,1,0,e,
24021,Certo,7255,0,0,e,
24022,Errado,7255,1,0,e,
24023,Certo,7256,1,0,c,
24024,Errado,7256,0,0,c,
24025,Certo,7257,0,0,e,
24026,Errado,7257,1,0,e,
24027,Certo,7258,0,0,e,
24028,Errado,7258,1,0,e,
24029,Certo,7259,1,0,c,
24030,Errado,7259,0,0,c,
24031,Certo,7260,0,0,e,
24032,Errado,7260,1,0,e,
24033,Certo,7261,0,0,e,
24034,Errado,7261,1,0,e,
24035,Certo,7262,0,0,e,
24036,Errado,7262,1,0,e,
24037,Certo,7263,0,0,e,
24038,Errado,7263,1,0,e,
24039,Certo,7264,1,0,c,
24040,Errado,7264,0,0,c,
24041,Certo,7265,0,0,e,
24042,Errado,7265,1,0,e,
24043,Certo,7266,0,0,e,
24044,Errado,7266,1,0,e,
24045,Certo,7267,1,0,c,
24046,Errado,7267,0,0,c,
24047,Certo,7268,1,0,c,
24048,Errado,7268,0,0,c,
24049,Certo,7269,1,0,c,
24050,Errado,7269,0,0,c,
24051,Certo,7270,0,0,e,
24052,Errado,7270,1,0,e,
24053,Certo,7271,1,0,c,
24054,Errado,7271,0,0,c,
24055,Certo,7272,0,0,e,
24056,Errado,7272,1,0,e,
24057,Certo,7273,1,0,c,
24058,Errado,7273,0,0,c,
24059,Certo,7274,0,0,e,
24060,Errado,7274,1,0,e,
24061,Certo,7275,1,0,c,
24062,Errado,7275,0,0,c,
24063,Certo,7276,1,0,c,
24064,Errado,7276,0,0,c,
24065,Certo,7277,1,0,c,
24066,Errado,7277,0,0,c,
24067,Certo,7278,1,0,c,
24068,Errado,7278,0,0,c,
24069,Certo,7279,1,0,c,
24070,Errado,7279,0,0,c,
24071,Certo,7280,1,0,c,
24072,Errado,7280,0,0,c,
24073,Certo,7281,0,0,e,
24074,Errado,7281,1,0,e,
24075,Certo,7282,0,0,e,
24076,Errado,7282,1,0,e,
24077,Certo,7283,0,0,e,
24078,Errado,7283,1,0,e,
24079,Certo,7284,1,0,c,
24080,Errado,7284,0,0,c,
24081,Certo,7285,1,0,c,
24082,Errado,7285,0,0,c,
24083,Certo,7286,0,0,e,
24084,Errado,7286,1,0,e,
24085,Certo,7287,1,0,c,
24086,Errado,7287,0,0,c,
24087,Certo,7288,1,0,c,
24088,Errado,7288,0,0,c,
24089,Certo,7289,1,0,c,
24090,Errado,7289,0,0,c,
24091,Certo,7290,1,0,c,
24092,Errado,7290,0,0,c,
24093,Certo,7291,0,0,e,
24094,Errado,7291,1,0,e,
24095,Certo,7292,0,0,e,
24096,Errado,7292,1,0,e,
24097,Certo,7293,0,0,e,
24098,Errado,7293,1,0,e,
24099,Certo,7294,0,0,e,
24100,Errado,7294,1,0,e,
24101,Certo,7295,1,0,c,
24102,Errado,7295,0,0,c,
24103,Certo,7296,1,0,c,
24104,Errado,7296,0,0,c,
24105,Certo,7297,0,0,e,
24106,Errado,7297,1,0,e,
24107,Certo,7298,1,0,c,
24108,Errado,7298,0,0,c,
24109,Certo,7299,1,0,c,
24110,Errado,7299,0,0,c,
24111,Certo,7300,0,0,e,
24112,Errado,7300,1,0,e,
24113,Certo,7301,0,0,e,
24114,Errado,7301,1,0,e,
24115,Certo,7302,0,0,e,
24116,Errado,7302,1,0,e,
24117,Certo,7303,1,0,c,
24118,Errado,7303,0,0,c,
24119,Certo,7304,0,0,e,
24120,Errado,7304,1,0,e,
24121,Certo,7305,1,0,c,
24122,Errado,7305,0,0,c,
24123,Certo,7306,0,0,e,
24124,Errado,7306,1,0,e,
24125,Certo,7307,1,0,c,
24126,Errado,7307,0,0,c,
24127,Certo,7308,1,0,c,
24128,Errado,7308,0,0,c,
24129,Certo,7309,0,0,e,
24130,Errado,7309,1,0,e,
24131,Certo,7310,0,0,e,
24132,Errado,7310,1,0,e,
24133,Certo,7311,0,0,e,
24134,Errado,7311,1,0,e,
24135,Certo,7312,0,0,e,
24136,Errado,7312,1,0,e,
24137,Certo,7313,0,0,e,
24138,Errado,7313,1,0,e,
24139,Certo,7314,0,0,e,
24140,Errado,7314,1,0,e,
24141,Certo,7315,0,0,e,
24142,Errado,7315,1,0,e,
24143,Certo,7316,0,0,e,
24144,Errado,7316,1,0,e,
24145,Certo,7317,0,0,e,
24146,Errado,7317,1,0,e,
24147,Certo,7318,0,0,e,
24148,Errado,7318,1,0,e,
24149,Certo,7319,1,0,c,
24150,Errado,7319,0,0,c,
24151,Certo,7320,0,0,e,
24152,Errado,7320,1,0,e,
24153,Certo,7321,1,0,c,
24154,Errado,7321,0,0,c,
24155,Certo,7322,1,0,c,
24156,Errado,7322,0,0,c,
24157,Certo,7323,1,0,c,
24158,Errado,7323,0,0,c,
24159,Certo,7324,1,0,c,
24160,Errado,7324,0,0,c,
24161,Certo,7325,0,0,e,
24162,Errado,7325,1,0,e,
24163,Certo,7326,0,0,e,
24164,Errado,7326,1,0,e,
24165,Certo,7327,1,0,c,
24166,Errado,7327,0,0,c,
24167,Certo,7328,0,0,e,
24168,Errado,7328,1,0,e,
24169,Certo,7329,1,0,c,
24170,Errado,7329,0,0,c,
24171,Certo,7330,1,0,c,
24172,Errado,7330,0,0,c,
24173,Certo,7331,1,0,c,
24174,Errado,7331,0,0,c,
24175,Certo,7332,0,0,e,
24176,Errado,7332,1,0,e,
24177,Certo,7333,1,0,c,
24178,Errado,7333,0,0,c,
24179,Certo,7334,1,0,c,
24180,Errado,7334,0,0,c,
24181,Certo,7335,0,0,e,
24182,Errado,7335,1,0,e,
24183,Certo,7336,1,0,c,
24184,Errado,7336,0,0,c,
24185,Certo,7337,0,0,e,
24186,Errado,7337,1,0,e,
24187,Certo,7338,0,0,e,
24188,Errado,7338,1,0,e,
24189,Certo,7339,1,0,c,
24190,Errado,7339,0,0,c,
24191,Certo,7340,1,0,c,
24192,Errado,7340,0,0,c,
24193,Certo,7341,1,0,c,
24194,Errado,7341,0,0,c,
24195,Certo,7342,0,0,e,
24196,Errado,7342,1,0,e,
24197,Certo,7343,0,0,e,
24198,Errado,7343,1,0,e,
24199,Certo,7344,0,0,e,
24200,Errado,7344,1,0,e,
24201,Certo,7345,1,0,c,
24202,Errado,7345,0,0,c,
24203,Certo,7346,0,0,e,
24204,Errado,7346,1,0,e,
24205,Certo,7347,0,0,e,
24206,Errado,7347,1,0,e,
24207,Certo,7348,1,0,c,
24208,Errado,7348,0,0,c,
24209,Certo,7349,1,0,c,
24210,Errado,7349,0,0,c,
24211,Certo,7350,1,0,c,
24212,Errado,7350,0,0,c,
24213,Certo,7351,0,0,e,
24214,Errado,7351,1,0,e,
24215,Certo,7352,1,0,c,
24216,Errado,7352,0,0,c,
24217,Certo,7353,0,0,e,
24218,Errado,7353,1,0,e,
24219,Certo,7354,1,0,c,
24220,Errado,7354,0,0,c,
24221,Certo,7355,0,0,e,
24222,Errado,7355,1,0,e,
24223,Certo,7356,1,0,c,
24224,Errado,7356,0,0,c,
24225,Certo,7357,0,0,e,
24226,Errado,7357,1,0,e,
24227,Certo,7358,1,0,c,
24228,Errado,7358,0,0,c,
24229,Certo,7359,0,0,e,
24230,Errado,7359,1,0,e,
24231,Certo,7360,0,0,e,
24232,Errado,7360,1,0,e,
24233,Certo,7361,1,0,c,
24234,Errado,7361,0,0,c,
24235,Certo,7362,0,0,e,
24236,Errado,7362,1,0,e,
24237,Certo,7363,0,0,e,
24238,Errado,7363,1,0,e,
24239,Certo,7364,0,0,e,
24240,Errado,7364,1,0,e,
24241,Certo,7365,0,0,e,
24242,Errado,7365,1,0,e,
24243,Certo,7366,1,0,c,
24244,Errado,7366,0,0,c,
24245,Certo,7367,1,0,c,
24246,Errado,7367,0,0,c,
24247,Certo,7368,0,0,e,
24248,Errado,7368,1,0,e,
24249,Certo,7369,1,0,c,
24250,Errado,7369,0,0,c,
24251,Certo,7370,1,0,c,
24252,Errado,7370,0,0,c,
24253,Certo,7371,0,0,e,
24254,Errado,7371,1,0,e,
24255,Certo,7372,0,0,e,
24256,Errado,7372,1,0,e,
24257,Certo,7373,0,0,e,
24258,Errado,7373,1,0,e,
24259,Certo,7374,1,0,c,
24260,Errado,7374,0,0,c,
24261,Certo,7375,1,0,c,
24262,Errado,7375,0,0,c,
24263,Certo,7376,1,0,c,
24264,Errado,7376,0,0,c,
24265,Certo,7377,1,0,c,
24266,Errado,7377,0,0,c,
24267,Certo,7378,0,0,e,
24268,Errado,7378,1,0,e,
24269,Certo,7379,1,0,c,
24270,Errado,7379,0,0,c,
24271,Certo,7380,0,0,e,
24272,Errado,7380,1,0,e,
24273,Certo,7381,1,0,c,
24274,Errado,7381,0,0,c,
24275,Certo,7382,0,0,e,
24276,Errado,7382,1,0,e,
24277,Certo,7383,0,0,e,
24278,Errado,7383,1,0,e,
24279,Certo,7384,0,0,e,
24280,Errado,7384,1,0,e,
24281,Certo,7385,1,0,c,
24282,Errado,7385,0,0,c,
24283,Certo,7386,0,0,e,
24284,Errado,7386,1,0,e,
24285,Certo,7387,1,0,c,
24286,Errado,7387,0,0,c,
24287,Certo,7388,1,0,c,
24288,Errado,7388,0,0,c,
24289,Certo,7389,0,0,e,
24290,Errado,7389,1,0,e,
24291,Certo,7390,1,0,c,
24292,Errado,7390,0,0,c,
24293,Certo,7391,0,0,e,
24294,Errado,7391,1,0,e,
24295,Certo,7392,0,0,e,
