,text,question_id,is_correct,has_image_alt,alternative,answer_image
15673,"Na linha 13, a retirada do vocábulo da imediatamente antes de promoção alteraria as relações semânticas do texto, mas preservaria a coerência textual.",3135,0,0,d,
15674,"O advérbio assim (L.15)  refere-se à idéia da promoção da cidadania (L.13-14) , viabilizada por dois fatores mencionados na oração anterior.",3135,0,0,e,
15675,acordar de manhã todos os dias.,3136,0,0,a,
15676,mudar o mundo.,3136,1,0,b,
15677,ter parceiros.,3136,0,0,c,
15678,mudar de vida.,3136,0,0,d,
15679,vivenciar o momento presente.,3136,0,0,e,
15680,"""Isso"" (l.3)  refere-se às idéias expressas pelo primeiro período. a)  refere-se a ""máquina pública"". a)  refere-se a ""máquina pública"".",3137,0,0,a,
15681,"Na linha 4, ""Isso"" refere-se a ""fazer mais com menos, e não pouco de cada vez"".",3137,0,0,b,
15682,"Na linha 6, ""que"" (primeira ocorrência)  refere-se a ""máquina pública"".",3137,0,0,c,
15683,"Na linha 6, ""que"" (segunda ocorrência)  refere-se a ""máquina pública"".",3137,1,0,d,
15684,"""as únicas coisas"" (l.8)  refere-se a ""saúde e nutrição, habitação e educação de qualidade"" (l.7-8) .",3137,0,0,e,
15685,O conceito de tempo que foi formalizado por Henry Bergson contrapõe-se à noção de tempo quantitativo.,3138,1,0,a,
15686,"O termo ""incansável"" (l.5)  pode ser substituído por ritmado, sem prejuízo para a coerência e a correção gramatical do texto.",3138,0,0,b,
15687,"Na passagem ""O tempo matemático, verdadeiro e absoluto flui homogeneamente, sem nenhuma relação com qualquer coisa externa"" (l.9-11) , o trecho sublinhado retoma a noção de tempo quantitativo, cujas unidades são desprovidas de qualquer conteúdo mítico.",3138,0,0,c,
15688,"O pronome ""ele"" (l.12)  refere-se ao conceito do tempo absoluto.",3138,0,0,d,
15689,"As aspas são utilizadas, nas linhas 9-11 e 18-19, para destacar citação de outros autores.",3138,0,0,e,
15690,"Em ""por muito que isso pese a Fernando Pessoa"" (l.5-6) , a forma ""pese"" remete a peso e está empregada como verbo transitivo direto. b) É opcional a regência como transitivo direto ou transitivo indireto do verbo chamar com o sentido empregado em ""que vai chamando a todas as portas"" (L.12-13) .",3139,0,0,a,
15691,"É opcional a regência como transitivo direto ou transitivo indireto do verbo chamar com o sentido empregado em ""que vai chamando a todas as portas"" (L.12-13) .",3139,0,0,b,
15692,"O emprego da conjunção alternativa em ""todos os autores tiveram ou terão de ser Luís de Camões"" (L.20-21)  implica alusão a fases do fenômeno temporal.",3139,0,0,c,
15693,"Os vocábulos ""redondilhas"" (L.22)  e ""antanho"" (L.24)  estão em desuso no português contemporâneo.",3139,0,0,d,
15694,"No último parágrafo, a menção ao sofrimento de Luís de Camões está construída por meio do paralelismo sintático introduzido pela forma ""foi a este"".",3139,1,0,e,
15695,"O texto é composto por apenas um longo período. Para se atender ao estilo da escrita contemporânea - textos com períodos curtos - e à prescrição gramatical, esse período poderia ser transformado em quatro. Para tal, bastaria substituir o sinal de dois-pontos (L.2)  por ponto e fazer corresponder, com os devidos ajustes nas letras maiúsculas, um período a cada uma das ""três grandes fatias"".",3140,1,0,a,
15696,"A forma como as datas estão dispostas demonstra que o período a que o texto se refere é delimitado por uma perspectiva científica, e não meramente cronológica. Nesse contexto, a oração adjetiva ""que se seguiu à Grande Guerra"" (L.1)  poderia, sem perda da precisão histórica, ser substituída pela expressão pós-Grande Guerra.",3140,0,0,b,
15697,"A elipse na oração coordenada iniciada por ""e"" (L.5)  corresponde ao longo segmento oracional ""quando todos os países europeus procuraram"" (L.3-4) .",3140,0,0,c,
15698,"Há redundância em ""os resquícios deixados pela guerra"" (L.4) , o que permite a alteração para os resquícios da guerra. e) O paralelismo sintático seria observado com mais rigor gramatical caso se substituísse ""com o grande surto de prosperidade"" (L.7)  por: quando se assistiu ao grande surto de prosperidade.",3140,0,0,d,
15699,"O paralelismo sintático seria observado com mais rigor gramatical caso se substituísse ""com o grande surto de prosperidade"" (L.7)  por: quando se assistiu ao grande surto de prosperidade.",3140,0,0,e,
15700,"Nas linhas 2 e 3, atenderia à prescrição gramatical a escolha da seguinte regência verbal: culminaram nos atos de força.",3141,1,0,a,
15701,"Entre as expressões ""Com efeito"" (L.6)  e ""Nessa conjuntura"" (L.14) , encontra-se uma explicitação dos acontecimentos que constituem o tópico inicial do texto.",3141,0,0,b,
15702,"Em ""à obtenção"" (L.16) , o emprego do sinal indicativo de crase é obrigatório.",3141,0,0,c,
15703,"Nas linhas 20 e 21, os parênteses sinalizam uma retificação.",3141,0,0,d,
15704,"Sem que ocorra erro de pontuação, a vírgula que aparece logo após ""e"" (L.22)  pode ser deslocada para imediatamente antes dessa conjunção.",3141,0,0,e,
15705,"O verbo sonhar, além da regência expressa no verso 2, tem emprego também, conforme prescrição gramatical, como intransitivo e transitivo indireto.",3142,0,0,a,
15706,"O uso dos dois-pontos depois de ""status quo"" (v.9)  tem a função de introduzir uma explicação.",3142,0,0,b,
15707,"Nos cinco últimos versos, os parênteses assinalam isolamento sintático e semântico.",3142,1,0,c,
15708,"A locução conjuntiva ""ainda que"" (v.16)  tem o mesmo sentido de posto que.",3142,0,0,d,
15709,"A fragilidade das bases do mundo neoliberal é reforçada pelo adjetivo ""fictas"" (v.17) , que significa falsas.",3142,0,0,e,
15710,"O mundo moderno foi-se modificando, mas esse conceito fixo e fechado, cada vez menos tornou-se satisfatório.",3143,0,0,a,
15711,"Mas o mundo moderno tornou-se, cada vez menos, complicado, e o conceito de tempo absoluto tornou-se menos questionável.",3143,0,0,b,
15712,"Embora o mundo moderno tenha-se complicado, o conceito de tempo absoluto tornou-se, cada vez mais insatisfatório.",3143,0,0,c,
15713,"O mundo moderno, entretanto, foi-se modificando, e o conceito de tempo absoluto tornou-se cada vez mais questionável.",3143,1,0,d,
15714,"O mundo moderno, no entanto, sofreu complicações, mas o conceito fixo e fechado cada vez, tornou-se menos insatisfatório.",3143,0,0,e,
15715,"A Revolução de 1930 tinha como um dos princípios a moralização do sistema eleitoral. Um dos primeiros atos do governo provisório foi a criação de uma comissão de reforma da legislação eleitoral, cujo trabalho resultou no primeiro Código Eleitoral do Brasil.",3144,0,0,a,
15716,"O Código Eleitoral de 1932 criou a Justiça Eleitoral, que passou a ser responsável por todos os trabalhos eleitorais - alistamento, organização das mesas de votação, apuração dos votos, reconhecimento e proclamação dos eleitos. Além disso, regulou, em todo o país, as eleições federais, estaduais e municipais.",3144,0,0,b,
15717,"Em 22 de abril de 1960, um dia após sua transferência para a capital federal, o TSE instalou na Esplanada dos Ministérios, em Brasília, onde funcionou até 1971, quando passou à ocupar sede própria na mesma cidade, na Praça dos Tribunais Superiores, onde permanece até hoje.",3144,1,0,c,
15718,"A partir de 1986, com a informatização do cadastro de eleitores, a Justiça Eleitoral tem trazido uma extraordinária evolução ao processo eleitoral brasileiro. A urna eletrônica estabeleceu o auge desse processo de modernização, que continua em constante busca de aprimoramento.",3144,0,0,d,
15719,"O fato é que as instituições públicas devem estar atentas ao seu ambiente interno e externo. Internamente, a Justiça Eleitoral vem desempenhando seu papel ao promover com lisura o processo eleitoral. Externamente, apesar de já estar imbuída do caráter social pela Constituição, busca agora a aproximação com o cidadão, para mostrar-lhe o caminho da inclusão social.",3144,0,0,e,
15720,"Na linha 3, porque no lugar do ponto depois de ""sozinho"".",3145,0,0,a,
15721,"Na linha 4, que no lugar da vírgula depois de ""sei"".",3145,0,0,b,
15722,"Na linha 5, por isso, precedido de vírgula, no lugar do ponto antes de ""Comece"".",3145,0,0,c,
15723,"Na linha 8, e no lugar da vírgula depois de ""ereta"".",3145,0,0,d,
15724,"Na linha 8, se no lugar de dois-pontos depois de ""Pronto"".",3145,1,0,e,
15725,"""sobre"" (l.1)  por a cerca.",3146,0,0,a,
15726,"""de"" (l.3)  por pelos.",3146,0,0,b,
15727,"""com"" (l.4)  por por.",3146,0,0,c,
15728,"""numa"" (l.5)  por em uma.",3146,1,0,d,
15729,"""com o"" (l.9)  por no.",3146,0,0,e,
15730,Os itens I e III apresentam problemas gramaticais e apenas II respeita corretamente as idéias do texto.,3147,1,0,a,
15731,O item III apresenta problemas gramaticais e apenas I e II respeitam corretamente as idéias do texto.,3147,0,0,b,
15732,"Nenhum item apresenta problemas gramaticais, mas apenas II e III respeitam as idéias do texto.",3147,0,0,c,
15733,"Nenhum item respeita as idéias do texto, apesar de todos apresentarem correção gramatical.",3147,0,0,d,
15734,E Todos os itens respeitam as idéias do texto e apresentam correção gramatical.,3147,0,0,e,
15735,o trecho Com a centralidade da televisão (L.1)  equivale a Conforme a centralização televisiva.,3148,0,0,a,
15736,"sem que se contrarie o sentido original do texto, pode-se substituir deslocou-se (L.2)  por foi deslocado.",3148,1,0,b,
15737,a locução dos eleitores (L.3)  poderia ser substituída pelo adjetivo eleitoral.,3148,0,0,c,
15738,a colocação do pronome se logo após a forma verbal destacam (L.4)  atenderia à prescrição gramatical.,3148,0,0,d,
15739,pode-se empregar não obstante no lugar do conector mas (L.6) .,3148,0,0,e,
15740,1.,3149,0,0,a,
15741,2. c) 3.,3149,1,0,b,
15742,3.,3149,0,0,c,
15743,4.,3149,0,0,d,
15744,5.,3149,0,0,e,
15745,Substituição por vírgulas dos sinais de ponto-e-vírgula empregados depois de corruptos (L.4)  e de natureza (L.5) .,3150,0,0,a,
15746,Retirada do sinal indicativo de crase em às elites (L.6) .,3150,0,0,b,
15747,Supressão do artigo no termo os mecanismos (L.7-8) .,3150,0,0,c,
15748,Emprego de detrás em vez de por trás (L.8) .,3150,0,0,d,
15749,Substituição de que (L.10)  por quais.,3150,1,0,e,
15750,"é o encaixe da estrutura social de dominação e submissão que provoca a exclusão da cidadania, em conseqüência da destituição de renda.",3151,1,0,a,
15751,o pensamento burguês faz depender de vontades individuais os mecanismos que evitariam a corrupção no desrespeito à natureza.,3151,0,0,b,
15752,tanto a natureza quanto as relações políticas seriam promotoras da exclusão da cidadania entre aqueles destituídos de renda.,3151,0,0,c,
15753,é pela submissão das elites aos mecanismos sociais que os destituídos de renda também são excluídos da cidadania.,3151,0,0,d,
15754,a irresponsabilidade das vontades individuais propicia sofismas sobre a degradação do ambiente e a corrupção na política.,3151,0,0,e,
15755,"Na linha 2, identifica-se sujeito sob a forma de oração.",3152,1,0,a,
15756,"Na linha 3, é indiferente, do ponto de vista semântico, o emprego da preposição sobre ou sob.",3152,0,0,b,
15757,As relações semânticas entre as orações do segundo período seriam mantidas caso a oração dispondo-os em categorias semânticas determinadas fosse assim reescrita: embora os disponha em categorias semânticas determinadas.,3152,0,0,c,
15758,O trecho tanto no nível do intercâmbio político como no nível simbólico (L.7-8)  está entre vírgulas por se tratar de um aposto explicativo.,3152,0,0,d,
15759,"No último período do texto, há apenas uma oração, que está construída na voz ativa, embora o sujeito da oração seja identificado como paciente da ação verbal.",3152,0,0,e,
15760,"A expressão no meio rural (L.1)  poderia estar entre vírgulas, sem prejuízo da correção gramatical.",3153,0,0,a,
15761,"Sem que haja prejuízo do sentido original do texto e da correção gramatical, a oração que decorre (L.2)  pode ser substituída pelo adjetivo decorrente, desde que o ponto, na linha 1, seja substituído por vírgula e a palavra Uma esteja grafada com inicial minúscula.",3153,0,0,b,
15762,Atenderia ao rigor gramatical a substituição de que os (L.3)  por cujos.,3153,1,0,c,
15763,"A expressão como forma de (L.9-10)  pode ser substituída por com o propósito de, sem que se contrarie o sentido original do texto.",3153,0,0,d,
15764,"Serão mantidas a coerência textual e a correção gramatical, se a expressão Vítimas de uma subjugação atávica (L.18)  for transformada na seguinte oração: Por serem vítimas de uma subjugação atávica.",3153,0,0,e,
15765,"O tema da reforma política no Brasil é constante porque todos os que realmente a querem estão, recorrentemente, pregando a seu favor.",3154,0,0,a,
15766,B A falta de preparo do povo para votar é um dos argumentos das elites para a desejada mudança inerente à democracia.,3154,0,0,b,
15767,"Como resultado da universalização do ensino e da prática política, um sistema democrático trata, igualmente, os indivíduos desinformados e os informados.",3154,0,0,c,
15768,A coletividade de cidadãos corresponde à população geral do país e é formada tanto pelos indivíduos informados como pelos desinformados.,3154,0,0,d,
15769,"E Querer a reforma política, sem a querer, corresponde a manter o poder nas mãos das mesmas famílias que colonizaram politicamente o Brasil.",3154,1,0,e,
15770,"Para os gregos, o tempo finda-se com a era da opulência e do declínio dos homens.",3155,0,0,a,
15771,"O termo ""também"" (l.8)  pode ser deslocado para a posição imediatamente após a forma verbal ""Causa"" (l.7) , sem prejuízo para as informações do texto e para a correção gramatical.",3155,0,0,b,
15772,"Ao utilizar a expressão ""Na nossa própria cultura"" (l.12) , o autor opõe a cultura brasileira à cultura romana.",3155,0,0,c,
15773,"A noção de tempo, de acordo com os gregos antigos, comportava eras, que deram origem à noção moderna do tempo fragmentado em meses.",3155,0,0,d,
15774,Infere-se do texto que os romanos consideravam a fundação de Roma um fato muito relevante do curso de sua história.,3155,1,0,e,
15775,A,3156,0,0,a,
15776,B,3156,0,0,b,
15777,C,3156,0,0,c,
15778,D,3156,1,0,d,
15779,E,3156,0,0,e,
15780,a socióloga Rosely Coimbra participou de uma pesquisa de abrangência latino-americana.,3157,1,0,a,
15781,o cientista político Humberto Dantas coordenou um estudo sobre a cidadania brasileira.,3157,0,0,b,
15782,a representação política dos brasileiros se reduz à participação em assembléias de movimentos grevistas.,3157,0,0,c,
15783,o brasileiro vem substituindo a vocação filantrópica e paternalista do país pela espontaneidade.,3157,0,0,d,
15784,a realidade social do país muda pouco devido à pouca participação dos brasileiros nas causas pontuais.,3157,0,0,e,
15785,causa.,3158,0,0,a,
15786,concessão.,3158,0,0,b,
15787,condição.,3158,1,0,c,
15788,conformidade.,3158,0,0,d,
15789,conseqüência.,3158,0,0,e,
15790,"Apesar de ser forte e sociável, é um indivíduo muito desleixado, porque é pobre e feio.",3159,0,0,a,
15791,"É um homem simples e risonho, mas com atitudes emocionais instáveis.",3159,0,0,b,
15792,"Na aparência é um matuto, mas, em essência, é um gigante.",3159,1,0,c,
15793,É impulsivo e agitado nos momentos em que necessita tomar uma decisão.,3159,0,0,d,
15794,"É um homem surpreendente, porque age e faz mágicas de improviso, transformando-se em outra pessoa.",3159,0,0,e,
15795,1.,3160,0,0,a,
15796,2.,3160,0,0,b,
15797,3.,3160,0,0,c,
15798,4.,3160,1,0,d,
15799,5.,3160,0,0,e,
15800,Comemorar os cinco séculos da chegada de Cabral a Ilha de Vera Cruz obriga à examinar o passado e aprender com ele. A lição enfatiza a urgência de superar as opções que perpetuam os contrastes. Criatividade e inovação são disciplinas obrigatórias para se chegar a uma sociedade mais justa.,3161,0,0,a,
15801,Comemorar os cinco séculos da chegada de Cabral à Ilha de Vera Cruz nos obriga a examinar o passado e a aprender com ele. A lição enfatiza a urgência de superar as opções que perpetuam os contrastes. Criatividade e inovação são disciplinas obrigatórias para que cheguemos a uma sociedade mais justa.,3161,1,0,b,
15802,Comemorar os cinco séculos da chegada de Cabral a Ilha de Vera Cruz obriga a examinarem o passado e aprender com ele e a lição enfatiza a urgência de superar às opções que perpetuam os contrastes. Criatividade e inovação são disciplinas obrigatórias para chegar numa sociedade mais justa.,3161,0,0,c,
15803,"Comemorar os cinco séculos da chegada de Cabral à Ilha de Vera Cruz obriga-lhes examinar o passado e aprenderem com ele. A lição, enfatiza a urgência de superar as opções que perpetuam os contrastes. Criatividade e inovação são disciplinas obrigatórias para chegarem a uma sociedade mais justa.",3161,0,0,d,
15804,"Comemorar os cinco séculos da chegada de Cabral na Ilha de Vera Cruz obriga-nos examinar o passado e aprendermos com ele essa lição, enfatiza a urgência por superar as opções em que perpetuam os contrastes. Criatividade e inovação são disciplinas obrigatórias para chegar a uma sociedade mais justa. Opções adaptadas de Correio Braziliense, 22/4/2000, p. 38.",3161,0,0,e,
15805,A.,3162,1,0,a,
15806,B.,3162,0,0,b,
15807,C.,3162,0,0,c,
15808,D.,3162,0,0,d,
15809,E.,3162,0,0,e,
15810,é uma descrição literária de uma parte da paisagem telúrica brasileira.,3163,1,0,a,
15811,constitui uma narrativa ficcional dos principais problemas enfrentados pelos homens do sertão no trato da terra.,3163,0,0,b,
15812,é uma dissertação a respeito dos impasses da seca que abate o solo nordestino.,3163,0,0,c,
15813,apresenta-se sob a forma de uma argumentação em favor do tratamento hídrico dos cerrados do Planalto Central.,3163,0,0,d,
15814,"deve ser entendido como parte de um relatório técnico, em que se faz a descrição do contexto mediante o uso de linguagem denotativa.",3163,0,0,e,
15815,"O fragmento I refere-se, por meio da expressão “é essa produção”, aos termos “folclore e arte”, citados no fragmento II, ao qual deve suceder.",3164,0,0,a,
15816,"O fragmento II apresenta uma idéia introdutória e, por isso, deve ser o primeiro do texto.",3164,0,0,b,
15817,"A expressão “Em outras palavras”, no fragmento III, cria uma relação de dependência com o fragmento IV, constituindo uma seqüência lógica e coerente entre tais fragmentos.",3164,1,0,c,
15818,Os “dois objetivos” referidos no fragmento IV estão explicitados no fragmento V.,3164,0,0,d,
15819,"A seqüência III, V, IV, I, II obedece às exigências de coesão e coerência para a organização do texto.",3164,0,0,e,
15820,"I - “a desolação anterior” (l.2-3)  II - “Os vales secos fazem-se rios” (l.3) b) I - “a transparência do espaço” (l.11)  II - “atmosfera asfixiadora” (l.19) c) I - “acervos de blocos disjungidos” (l.6-7)  II - “dias torturantes” (l.18) d) I - “a secura anormal dos ares” (l.10)  II - “empedramento do solo” (l.19) e) I - “O firmamento, sem o azul carregado dos desertos” (l.13-14)  II - “expandir revivescente da terra” (l.15)",3165,0,0,a,
15821,"I - “a transparência do espaço” (l.11)  II - “atmosfera asfixiadora” (l.19) c) I - “acervos de blocos disjungidos” (l.6-7)  II - “dias torturantes” (l.18) d) I - “a secura anormal dos ares” (l.10)  II - “empedramento do solo” (l.19) e) I - “O firmamento, sem o azul carregado dos desertos” (l.13-14)  II - “expandir revivescente da terra” (l.15)",3165,1,0,b,
15822,"I - “acervos de blocos disjungidos” (l.6-7)  II - “dias torturantes” (l.18) d) I - “a secura anormal dos ares” (l.10)  II - “empedramento do solo” (l.19) e) I - “O firmamento, sem o azul carregado dos desertos” (l.13-14)  II - “expandir revivescente da terra” (l.15)",3165,0,0,c,
15823,"I - “a secura anormal dos ares” (l.10)  II - “empedramento do solo” (l.19) e) I - “O firmamento, sem o azul carregado dos desertos” (l.13-14)  II - “expandir revivescente da terra” (l.15)",3165,0,0,d,
15824,"I - “O firmamento, sem o azul carregado dos desertos” (l.13-14)  II - “expandir revivescente da terra” (l.15)",3165,0,0,e,
15825,1.,3166,1,0,a,
15826,2.,3166,0,0,b,
15827,3.,3166,0,0,c,
15828,4.,3166,0,0,d,
15829,5.,3166,0,0,e,
15830,“vales secos” versus “rios”,3167,0,0,a,
15831,“cômoros escalvados” versus ilhas verdejantes,3167,0,0,b,
15832,“blocos disjungidos” versus colinas arredondadas,3167,0,0,c,
15833,“sertão” versus vasto pomar,3167,0,0,d,
15834,convales escancelados versus “intermitência das chuvas”,3167,1,0,e,
15835,"Expressando protestos de elevada estima e distinta consideração, subscrevo-me.",3168,0,0,a,
15836,"Nesses termos, pede-se e espera-se deferimento. Brasília, 6 de agosto de 2000.",3168,0,0,b,
15837,"Atenciosamente, Fulano de Tal. Brasília, 6 de agosto de 2000.",3168,0,0,c,
15838,É o que foi constatado na visita de inspetoria feita a esta sessão.,3168,0,0,d,
15839,"Responsabilizo-me, para todos os efeitos, pela verdade desta afirmação, até a presente data.",3168,1,0,e,
15840,"No texto LP-II, a expressão “leituras rasas” (l.4)  corresponde à idéia de interpretações que se baseiam em fundamento crítico ou teórico.",3169,0,0,a,
15841,"Denotativamente, a palavra “ranço” (l.7, texto LP-II)  significa alteração que o contato com o ar produz nas substâncias gordurosas e que se caracteriza por cheiro forte e sabor desagradável, mas está utilizada, no texto, com o sentido figurado de caráter antiquado, vestígio inadequado.",3169,1,0,b,
15842,As idéias centrais do texto LP-II apresentam uma direção argumentativa que está de acordo com as afirmações da propaganda do texto LP-I.,3169,0,0,c,
15843,"No texto LP-II, a expressão “trombeteia” (l.11)  está sendo utilizada em sentido denotativo.",3169,0,0,d,
15844,Infere-se do texto LP-II que a Mostra do Redescobrimento é um retrato fiel da pluralidade e do multiculturalismo brasileiro.,3169,0,0,e,
15845,"Resumo escrito que constitui registro de fatos, ocorrências, resoluções, decisões e deliberações de uma assembléia, sessão ou reunião. a) .",3170,1,0,a,
15846,"Ato administrativo de correspondência entre agentes de uma mesma repartição, no qual, de maneira simples e direta, são tratados assuntos de rotina para conhecimento interno. Dispensa fórmulas de cortesia e demais formalidades.",3170,0,0,b,
15847,"Exposição circunstanciada de atividade administrativa, ou relato mais ou menos minudente que se faz por escrito, por ordem de autoridade superior ou no desempenho das funções do cargo que exerce.",3170,0,0,c,
15848,"Documento específico de solicitação, no qual o indivíduo expõe a matéria objeto do pedido. Compõe-se de vocativo (título funcional do destinatário) , preâmbulo (nome, nacionalidade, estado civil, idade, residência e profissão do peticionário) , contexto (objeto da solicitação)  e fecho (fórmula terminal, data e assinatura) .",3170,0,0,d,
15849,"Declaração firmada por alguém em razão do seu ofício, na qual afirma a verdade de um fato ou estado, ou a existência de uma obrigação, e que, fornecida a outrem, serve a este de documento.",3170,0,0,e,
15850,"natureza agreste que provoca várias moléstias respiratórias ao homem, devidas à baixa umidade do ar.",3171,0,0,a,
15851,"terra do Planalto Central do Brasil, local de grandes contrastes, devidos à baixa densidade da vegetação.",3171,0,0,b,
15852,"distribuição das terras brasileiras, cuja fertilidade exige que se faça, sem demora, a reforma agrária.",3171,0,0,c,
15853,"mudança periódica da paisagem sertaneja, derivada da ação transformadora da chuva.",3171,1,0,d,
15854,"oposição entre terras férteis do litoral e terras inóspitas do interior, contraste esse que dá prazer à natureza humana.",3171,0,0,e,
15855,Certo,3172,0,0,e,
15856,Errado,3172,1,0,e,
15857,Certo,3173,0,0,e,
15858,Errado,3173,1,0,e,
15859,Certo,3174,1,0,c,
15860,Errado,3174,0,0,c,
15861,Certo,3175,0,0,e,
15862,Errado,3175,1,0,e,
15863,Certo,3176,0,0,e,
15864,Errado,3176,1,0,e,
15865,Certo,3177,0,0,e,
15866,Errado,3177,1,0,e,
15867,Certo,3178,0,0,e,
15868,Errado,3178,1,0,e,
15869,Certo,3179,1,0,c,
15870,Errado,3179,0,0,c,
15871,Certo,3180,1,0,c,
15872,Errado,3180,0,0,c,
15873,Certo,3181,0,0,e,
15874,Errado,3181,1,0,e,
15875,Certo,3182,1,0,c,
15876,Errado,3182,0,0,c,
15877,Certo,3183,1,0,c,
15878,Errado,3183,0,0,c,
15879,Certo,3184,1,0,c,
15880,Errado,3184,0,0,c,
15881,Certo,3185,0,0,e,
15882,Errado,3185,1,0,e,
15883,Certo,3186,1,0,c,
15884,Errado,3186,0,0,c,
15885,Certo,3187,1,0,c,
15886,Errado,3187,0,0,c,
15887,Certo,3188,0,0,e,
15888,Errado,3188,1,0,e,
15889,Certo,3189,0,0,e,
15890,Errado,3189,1,0,e,
15891,Certo,3190,1,0,c,
15892,Errado,3190,0,0,c,
15893,Certo,3191,1,0,c,
15894,Errado,3191,0,0,c,
15895,Certo,3192,1,0,c,
15896,Errado,3192,0,0,c,
15897,Certo,3193,1,0,c,
15898,Errado,3193,0,0,c,
15899,Certo,3194,0,0,e,
15900,Errado,3194,1,0,e,
15901,Certo,3195,1,0,c,
15902,Errado,3195,0,0,c,
15903,Certo,3196,0,0,e,
15904,Errado,3196,1,0,e,
15905,Certo,3197,0,0,e,
15906,Errado,3197,1,0,e,
15907,Certo,3198,0,0,e,
15908,Errado,3198,1,0,e,
15909,Certo,3199,1,0,c,
15910,Errado,3199,0,0,c,
15911,Certo,3200,0,0,e,
15912,Errado,3200,1,0,e,
15913,Certo,3201,1,0,c,
15914,Errado,3201,0,0,c,
15915,Certo,3202,0,0,e,
15916,Errado,3202,1,0,e,
15917,Certo,3203,1,0,c,
15918,Errado,3203,0,0,c,
15919,Certo,3204,0,0,e,
15920,Errado,3204,1,0,e,
15921,Certo,3205,1,0,c,
15922,Errado,3205,0,0,c,
15923,Certo,3206,0,0,e,
15924,Errado,3206,1,0,e,
15925,Certo,3207,0,0,e,
15926,Errado,3207,1,0,e,
15927,Certo,3208,0,0,e,
15928,Errado,3208,1,0,e,
15929,Certo,3209,1,0,c,
15930,Errado,3209,0,0,c,
15931,Certo,3210,1,0,c,
15932,Errado,3210,0,0,c,
15933,Certo,3211,1,0,c,
15934,Errado,3211,0,0,c,
15935,Certo,3212,1,0,c,
15936,Errado,3212,0,0,c,
15937,Certo,3213,0,0,e,
15938,Errado,3213,1,0,e,
15939,Certo,3214,1,0,c,
15940,Errado,3214,0,0,c,
15941,Certo,3215,0,0,e,
15942,Errado,3215,1,0,e,
15943,Certo,3216,1,0,c,
15944,Errado,3216,0,0,c,
15945,Certo,3217,1,0,c,
15946,Errado,3217,0,0,c,
15947,Certo,3218,1,0,c,
15948,Errado,3218,0,0,c,
15949,Certo,3219,1,0,c,
15950,Errado,3219,0,0,c,
15951,Certo,3220,1,0,c,
15952,Errado,3220,0,0,c,
15953,Certo,3221,1,0,c,
15954,Errado,3221,0,0,c,
15955,Certo,3222,1,0,c,
15956,Errado,3222,0,0,c,
15957,Certo,3223,0,0,e,
15958,Errado,3223,1,0,e,
15959,Certo,3224,1,0,c,
15960,Errado,3224,0,0,c,
15961,Certo,3225,0,0,e,
15962,Errado,3225,1,0,e,
15963,Certo,3226,1,0,c,
15964,Errado,3226,0,0,c,
15965,Certo,3227,1,0,c,
15966,Errado,3227,0,0,c,
15967,Certo,3228,0,0,e,
15968,Errado,3228,1,0,e,
15969,Certo,3229,1,0,c,
15970,Errado,3229,0,0,c,
15971,Certo,3230,0,0,e,
15972,Errado,3230,1,0,e,
15973,Certo,3231,0,0,e,
15974,Errado,3231,1,0,e,
15975,Certo,3232,0,0,e,
15976,Errado,3232,1,0,e,
15977,Certo,3233,1,0,c,
15978,Errado,3233,0,0,c,
15979,Certo,3234,1,0,c,
15980,Errado,3234,0,0,c,
15981,Certo,3235,0,0,e,
15982,Errado,3235,1,0,e,
15983,Certo,3236,1,0,c,
15984,Errado,3236,0,0,c,
15985,Certo,3237,0,0,e,
15986,Errado,3237,1,0,e,
15987,Certo,3238,0,0,e,
15988,Errado,3238,1,0,e,
15989,Certo,3239,1,0,c,
15990,Errado,3239,0,0,c,
15991,Certo,3240,0,0,e,
15992,Errado,3240,1,0,e,
15993,Certo,3241,0,0,e,
15994,Errado,3241,1,0,e,
15995,Certo,3242,1,0,c,
15996,Errado,3242,0,0,c,
15997,Certo,3243,0,0,e,
15998,Errado,3243,1,0,e,
15999,Certo,3244,0,0,e,
16000,Errado,3244,1,0,e,
16001,Certo,3245,0,0,e,
16002,Errado,3245,1,0,e,
16003,Certo,3246,0,0,e,
16004,Errado,3246,1,0,e,
16005,Certo,3247,1,0,c,
16006,Errado,3247,0,0,c,
16007,Certo,3248,0,0,e,
16008,Errado,3248,1,0,e,
16009,Certo,3249,1,0,c,
16010,Errado,3249,0,0,c,
16011,Certo,3250,0,0,e,
16012,Errado,3250,1,0,e,
16013,Certo,3251,0,0,e,
16014,Errado,3251,1,0,e,
16015,Certo,3252,0,0,e,
16016,Errado,3252,1,0,e,
16017,Certo,3253,0,0,e,
16018,Errado,3253,1,0,e,
16019,Certo,3254,1,0,c,
16020,Errado,3254,0,0,c,
16021,Certo,3255,0,0,e,
16022,Errado,3255,1,0,e,
16023,Certo,3256,1,0,c,
16024,Errado,3256,0,0,c,
16025,Certo,3257,0,0,e,
16026,Errado,3257,1,0,e,
16027,Certo,3258,1,0,c,
16028,Errado,3258,0,0,c,
16029,Certo,3259,1,0,c,
16030,Errado,3259,0,0,c,
16031,Certo,3260,1,0,c,
16032,Errado,3260,0,0,c,
16033,Certo,3261,1,0,c,
16034,Errado,3261,0,0,c,
16035,Certo,3262,1,0,c,
